,INSP_ID,Created_Datetime,Broker_Name,Category,Importer_Name,Inspection_Datetime,Inspection_Location_Name,Inspection_Location_ID,Inspection_Number,Pathway,Mode_Of_Transport,Shipper_Name,Subcategory,INSPECTION_LOCATION_STATE_CODE,DOCUMENT_REVIEW_OVERTIME_ID,DOCUMENT_REVIEW_OVERTIME_NAME,INSPECTION_RESULTS_OVERTIME_ID,INSPECTION_RESULTS_OVERTIME_NAME,Inspection_ID,Ref_Commodity_ID,Certified_Facility_Name,Certified_Facility_Number,Commodity_Classification,Commodity_Common_Name,Commodity_Display_Name,Commodity_Host_Type,Commodity_Taxonomic_Display_Name,Commodity_Type,Country_Of_Origin_Name,Consignee_Name,Destination_State_Name,Disposition_Code,Genus_Name,Entry_Number,Entry_Line_Number,PGA_Line_Number,Producer_ID,Producer_Name,Propagative_Material_Type,Quantity,Quantity_Units_Name,Quarantine_Recommendation,Regulatory_Type,Wads_Code,Sampling_Units,IS_RBS,RBS_STATUS,HAS_GROWING_MEDIA,PLANT_ORG_ID,Taxonomy_Order,Taxonomy_Family,Taxonomy_Genus,Taxonomy_Species,Taxonomy_Subspecies,inspection,year,month,shipment,action
2667,1.25117e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,3.497e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,iomamMR1kN,hQDJNWD5Re,,9hh5p4B1Op,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,6150,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,tgCUKo8MxN,KfIdCt5tnQ,yBh2fyN7dX,Vk3lCN2zfE,,1,2020,9,1,0
2668,1.45176e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,6.16836e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,sY7hgfAYkv,3RK2EIe13P,,K7heLwWZVX,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,22700,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,RTxwaUQbx9,uiuLFy8tNI,,1,2020,9,1,0
2669,4.1246e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,3.36617e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,2HnIstHkUD,OaJVYZyDGE,,BAoOsLzhhy,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,400,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,8YiYBJnjz7,Alho98eWIy,2aUGTvrgD7,,1,2020,9,1,0
2670,3.901e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,3.2944e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,rQHuxjN2Zh,Se8NjETpCJ,,wlTNrakT9E,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,1900,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,kbPAawwvXT,97rdrHn2qo,AjKvzySGnd,un3b060gDw,,1,2020,9,1,0
2671,,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,3.8198e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,j6H9NJKJ5L,LbxnixTJOY,,YVOQjjwnt4,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,11650,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,kV4AMLfG7g,AQNISubl7b,,1,2020,9,1,0
2672,,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,gL2USgMcXm,iHiAu9wSV0,,A55ExowUWR,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,13900,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,E640dXQnaL,c8MWiDfqTt,,1,2020,9,1,0
2673,6.92013e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,3.5408e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,XSe4jYj4h3,enXLQsYVIw,,IOGO2JbTyJ,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,900,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,KqcpigDOyH,YenXNPBnh5,n12KKgdCZk,ZqY9bkYff7,,1,2020,9,1,0
2674,2.68505e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,2.4937e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,lYyvQYUqF9,zyCR3XvcOd,,IjetU4g9vQ,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,3200,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,tgCUKo8MxN,4X0wIRl5vu,EK4PWPgBPS,8nbcPTUrhl,,1,2020,9,1,0
2675,2.05195e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,uihUlrHh92,0q7srelxip,,Y3MqOhsB4r,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,4050,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,0VnD0JER4I,2UvWCMoD5A,bTiPVXODJX,5AmSuIbZgK,,1,2020,9,1,0
2676,,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,5.686e-320,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,KxZIIouRvJ,z5Op0w1kcT,,MMdJkpfhIg,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,5000,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,0w4aEjRibd,h3Mp5CDhl8,,1,2020,9,1,0
2677,2.4516e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,1.18294e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,CmUXQEvq9r,zn2q4kPg5Y,,m9hRLRX6Rr,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,14600,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,3V4e1Ilmt9,VpiV9xI1ct,sud22sQNGL,G7pquLKMUt,,1,2020,9,1,0
2678,3.0981e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,3.99e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,zBvxDPu3zr,g6Ixs9d3q9,,0qOjjpAt9W,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,7000,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,wV1cEu670i,T4ago3kTks,,1,2020,9,1,0
2679,2.04854e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,rzQktUdy2J,aVNGaRT9ai,,kegwheJF2u,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,7950,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,d8Ls4o49jx,9R2fjXrlLP,,1,2020,9,1,0
2680,,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,3.4279e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,66rlxoUvHs,0EUNHkzlk7,,2EUYh9InIx,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,3600,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,kV4AMLfG7g,tOYRMxD3y3,,1,2020,9,1,0
2681,6.146e-320,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,tIz3kcHARF,oImF8BFzRH,,bsVGDVpNOK,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,9000,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,wShzVwEd0f,D2rwneYFd3,,1,2020,9,1,0
2682,7.24977e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,GojSpTuFNU,kHHu1sq6l7,,N4a0NzCZEq,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,700,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,DZLYKObZqO,SO0vjdpWEZ,,1,2020,9,1,0
2683,,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,5.25706e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,V8mebhxv1m,GaoFJAwwK7,,602G6IyjP0,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,2400,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,E640dXQnaL,SIpVEMPXj2,,1,2020,9,1,0
2684,1.24885e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,3.3693e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,RmGyDDGPWn,M70SoaiZAx,,JONxfxdOp2,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,2400,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,bYm7RBeh8y,k9kI17ooPa,sM9ByMFi4A,bC6g8RMGLB,,1,2020,9,1,0
2685,4.47954e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,4.5745e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,cPddN1nhMZ,kRVt805tYZ,,iyhRhVdtJN,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,250,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,3V4e1Ilmt9,VpiV9xI1ct,fdqW0NZCll,kxn9nTi9Rr,,1,2020,9,1,0
2686,3.17897e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,1.69143e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,TmUQphbtHw,9SpX3NLvu7,,YTROSf7FyN,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,1200,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,bZ1RlBiEJm,2saMZkUkVH,Elp78HpdTG,OSukh1T3Wb,,1,2020,9,1,0
2687,1.3604e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,22dklPjP1y,H0QSMp2HjB,,hkyQ276cBl,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,3550,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,3V4e1Ilmt9,VpiV9xI1ct,2AFfhtQ3FM,SO0vjdpWEZ,,1,2020,9,1,0
2688,1.04042e-318,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,t3lueWyd6r,NgJ8UjwLP8,,dg13jAqF1q,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,2700,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,3V4e1Ilmt9,VpiV9xI1ct,TIyVt7e0gu,bVEyV5PgLQ,,1,2020,9,1,0
2689,,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,7.317e-321,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,K1kkcCIFk9,OFf7jwsBxT,,Edk7BA9scs,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,14850,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,LNl2GeVPIG,x9LxGOcxyX,1h0XSF9qC0,,1,2020,9,1,0
2690,6.06515e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,7.51513e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,snwaBlEdBT,bnGPZIcXyz,,l634T3A6WX,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,29000,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,kV4AMLfG7g,jbXjGWWscD,,1,2020,9,1,0
2691,,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,4.5453e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,dE0ajaZm1o,NNIBX0TvT8,,LW8aN3sZDg,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,800,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,3V4e1Ilmt9,VpiV9xI1ct,zNbAqe2Oic,lAMYwi0iQf,,1,2020,9,1,0
2692,,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,rrVIDfN1Zw,lnosQEmNtq,,Ig7AAOmjds,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,200,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,QffFlQztbv,GbmBYkUunT,,1,2020,9,1,0
2693,1.7284e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,6.45936e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,FYHjRx55Qr,pEYvhcZbqR,,Uqrar2LW4z,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,4100,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,EV6DJCOS6B,2SLF3Ra4o0,,1,2020,9,1,0
2694,5.57573e-319,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,1.55176e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,8Emwk4EH6j,OR8l5Fw93m,,YIZCNzy61C,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,100,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,gdnkb3w9yv,3VI3Kprp1C,,1,2020,9,1,0
2695,8.229e-320,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,8.50005e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,b9vTkmGEf0,8TAvDOl4p1,,EJIOECwGr1,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,1850,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,w6b1LNNHxT,d8Ls4o49jx,clTlu3Z6Hc,,1,2020,9,1,0
2696,,OolFEbHciJ,RlDOpoSH6I,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,17GXRbPsVM,TDc1KRL4Kt,sMgvMcCfaS,HKaz6IZ5Xg,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,1.61757e-319,0,7O9wDLwCUF,4l5k9E5vSa,qXMRrSAtZi,BEZVzW24Xj,P8FBPvyH1Q,,e0sTD5mPGB,R4d13lsrak,966dfSPOGY,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,WTQdBpkLxN,0,0,0,YskWONQwvq,olzh5zRLVI,18100,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,8YiYBJnjz7,mwd9MrNnCQ,uMktkMzNYV,,1,2020,9,1,0
